input_path,output_path,status,original_sample_rate,original_channels,original_frames,output_sample_rate,output_channels,output_frames,original_duration_seconds,output_duration_seconds,error
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_20.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_20.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_21.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_21.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_22.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_22.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_23.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_23.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_24.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_24.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_25.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_25.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_26.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_26.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_27.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_27.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_28.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_28.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_29.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_29.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_3.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_3.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_30.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_30.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_31.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_31.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_32.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_32.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_33.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_33.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_34.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_34.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_35.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_35.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_36.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_36.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_37.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_37.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_38.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_38.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_39.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_39.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_4.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_4.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_40.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_40.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_41.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_41.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_42.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_42.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_43.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_43.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_44.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_44.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_45.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_45.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_46.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_46.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_47.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_47.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_48.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_48.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_49.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_49.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_5.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_5.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_50.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_50.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_51.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_51.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_52.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_52.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_53.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_53.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_54.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_54.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_55.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_55.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_56.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_56.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_57.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_57.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_58.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_58.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_59.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_59.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_6.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_6.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_60.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_60.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_61.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_61.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_62.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_62.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_63.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_63.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_64.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_64.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_65.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_65.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_66.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_66.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_67.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_67.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_68.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_68.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_69.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_69.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_7.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_7.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_70.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_70.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_71.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_71.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_72.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_72.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_73.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_73.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_74.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_74.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_75.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_75.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_76.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_76.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_77.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_77.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_78.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_78.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_79.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_79.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_8.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_8.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_80.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_80.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_81.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_81.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_82.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_82.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_83.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_83.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_84.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_84.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_85.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_85.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_86.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_86.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_87.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_87.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_88.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_88.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_89.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_89.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00032-of-00803_9.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00032-of-00803_9.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1000.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1000.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1001.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1001.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1002.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1002.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1003.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1003.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1004.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1004.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1005.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1005.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1006.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1006.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1007.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1007.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1008.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1008.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1009.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1009.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1010.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1010.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1011.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1011.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1012.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1012.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1013.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1013.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1014.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1014.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1015.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1015.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1016.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1016.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1017.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1017.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1018.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1018.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1019.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1019.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1020.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1020.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1021.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1021.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1022.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1022.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1023.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1023.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1024.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1024.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1025.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1025.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1026.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1026.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1027.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1027.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1028.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1028.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1029.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1029.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1030.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1030.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1031.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1031.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1032.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1032.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1033.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1033.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1034.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1034.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1035.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1035.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1036.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1036.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1037.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1037.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1038.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1038.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1039.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1039.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1040.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1040.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1041.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1041.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1042.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1042.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/2/train-00061-of-00803_1043.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/2/train-00061-of-00803_1043.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
